X,Y,DESCRIPTION,LAYER,ELEVATION,HEIGHT_ABO,CLASS,INTENSITY,SCAN_ANGLE,RETURN_CNT,RETURN_NUM,GPS_TIME,RED,GREEN,BLUE,NIR,NDVI,NDWI,SOURCE_ID,SCANNER_CH,USER_DATA,KEY_POINT,ID,ERALDISE_N,KVARTALI_N,KATASTRI_N,key6,TO+ID_tree,TO+ID_1 bi,TO+ID_1 sp,TO+ID_1 pi,TO+ID_1 al,TO+ID_1 la,TO+ID_1 co,TO+ID_1 as,TO+ID_1 wi,TO+ID_1 gr
691041.790,6468940.470,High Vegetation,High Vegetation,48.79,17.033  m,5,29949,-9.0,5,3,238572873.7893649,12544,13824,12032,27904,0.38,-0.34,19291,1,170,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691041.570,6468940.340,High Vegetation,High Vegetation,41.24,9.481  m,5,30233,-9.0,1,1,238572873.7893677,15104,15360,13824,28416,0.31,-0.30,19291,1,95,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691043.930,6468941.830,High Vegetation,High Vegetation,54.06,22.274  m,5,24575,-9.0,3,1,238572873.7893706,23808,23296,19968,42496,0.28,-0.29,19291,1,223,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691042.040,6468940.640,High Vegetation,High Vegetation,39.56,7.786  m,5,37944,-9.0,3,2,238572873.7893706,15616,15872,14336,31232,0.33,-0.33,19291,1,78,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691041.030,6468940.000,Ground,Ground,31.83,0.065  m,2,34908,-9.0,3,3,238572873.7893706,15360,15616,14080,24320,0.23,-0.22,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691044.850,6468942.420,High Vegetation,High Vegetation,55.62,23.867  m,5,40129,-9.0,2,1,238572873.7893733,12032,13056,12800,23552,0.32,-0.29,19291,1,238,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691044.480,6468942.190,High Vegetation,High Vegetation,52.77,21.008  m,5,37027,-9.0,2,2,238572873.7893733,18688,18688,18176,33536,0.28,-0.28,19291,1,210,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.440,6468942.810,High Vegetation,High Vegetation,54.43,22.634  m,5,33357,-8.0,2,2,238572873.7893761,14592,15616,15360,27136,0.30,-0.27,19291,1,225,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.630,6468942.920,High Vegetation,High Vegetation,55.84,24.021  m,5,42007,-8.0,2,1,238572873.7893761,13824,15104,14080,27392,0.33,-0.29,19291,1,239,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.830,6468943.060,High Vegetation,High Vegetation,52.23,20.384  m,5,36415,-8.0,1,1,238572873.7893789,12288,13568,12032,24576,0.33,-0.29,19291,1,203,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691046.140,6468943.260,High Vegetation,High Vegetation,48.80,16.79  m,5,31391,-8.0,2,2,238572873.7893817,17408,18176,16384,28672,0.24,-0.22,19291,1,168,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691046.270,6468943.340,High Vegetation,High Vegetation,49.82,17.81  m,5,28464,-8.0,2,1,238572873.7893817,18688,18944,16896,30720,0.24,-0.24,19291,1,179,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691040.710,6468941.090,High Vegetation,High Vegetation,56.10,24.38  m,5,36197,-9.0,2,1,238572873.8025472,24320,22528,19968,42496,0.27,-0.31,19291,1,243,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691042.340,6468942.130,High Vegetation,High Vegetation,57.97,26.237  m,5,36568,-9.0,2,1,238572873.8025528,13312,14592,13056,30720,0.40,-0.36,19291,1,255,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691041.260,6468941.460,High Vegetation,High Vegetation,43.89,12.164  m,5,36524,-9.0,2,1,238572873.8025556,19968,17920,17152,36096,0.29,-0.34,19291,1,122,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691040.360,6468940.900,Ground,Ground,31.84,0.116  m,2,38927,-9.0,2,2,238572873.8025584,19712,18688,15616,37632,0.31,-0.34,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691041.750,6468941.790,High Vegetation,High Vegetation,42.48,10.743  m,5,41942,-9.0,2,1,238572873.8025584,13824,13568,12544,30464,0.38,-0.38,19291,1,108,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691044.100,6468943.270,High Vegetation,High Vegetation,54.95,23.22  m,5,25973,-9.0,6,1,238572873.8025611,13312,13568,11520,24576,0.30,-0.29,19291,1,232,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691043.880,6468943.130,High Vegetation,High Vegetation,53.30,21.581  m,5,24837,-9.0,6,2,238572873.8025611,17664,17664,15104,29696,0.25,-0.25,19291,1,216,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691041.070,6468941.350,Ground,Ground,31.72,-0.0020000001  m,2,26257,-9.0,6,6,238572873.8025611,23552,20736,19712,41216,0.27,-0.33,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691043.620,6468942.970,High Vegetation,High Vegetation,51.26,19.543  m,5,40413,-9.0,6,3,238572873.8025611,22784,22272,19200,35840,0.22,-0.23,19291,1,195,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691042.320,6468942.150,High Vegetation,High Vegetation,41.30,9.567  m,5,28420,-9.0,6,5,238572873.8025611,13312,14592,13056,30720,0.40,-0.36,19291,1,96,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691043.290,6468942.770,High Vegetation,High Vegetation,48.76,17.041  m,5,36634,-9.0,6,4,238572873.8025611,20736,19968,17664,35584,0.26,-0.28,19291,1,170,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691044.450,6468943.500,High Vegetation,High Vegetation,52.27,20.54  m,5,38185,-8.0,2,2,238572873.8025639,13056,13824,12032,22528,0.27,-0.24,19291,1,205,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691044.670,6468943.640,High Vegetation,High Vegetation,53.92,22.19  m,5,39168,-8.0,2,1,238572873.8025639,12544,13056,11776,20992,0.25,-0.23,19291,1,222,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691044.690,6468943.670,High Vegetation,High Vegetation,48.79,17.06  m,5,26497,-8.0,2,2,238572873.8025666,12544,13056,11776,20992,0.25,-0.23,19291,1,171,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691044.940,6468943.820,High Vegetation,High Vegetation,50.70,18.97  m,5,33138,-8.0,2,1,238572873.8025666,11264,11776,11520,20736,0.30,-0.28,19291,1,189,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.350,6468944.100,High Vegetation,High Vegetation,47.98,16.234  m,5,39648,-8.0,5,4,238572873.8025695,11776,12032,13056,23040,0.32,-0.31,19291,1,162,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.190,6468944.000,High Vegetation,High Vegetation,46.75,15.021  m,5,29403,-8.0,5,5,238572873.8025695,11264,11520,12032,22528,0.33,-0.32,19291,1,150,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.520,6468944.190,High Vegetation,High Vegetation,49.28,17.515  m,5,26913,-8.0,5,3,238572873.8025695,12544,12800,13312,22528,0.28,-0.28,19291,1,175,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.900,6468944.440,High Vegetation,High Vegetation,52.29,20.487  m,5,27371,-8.0,5,2,238572873.8025695,13056,13568,12800,24576,0.31,-0.29,19291,1,205,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691046.150,6468944.610,High Vegetation,High Vegetation,48.89,16.961  m,5,27961,-8.0,2,2,238572873.8025723,13824,14336,13568,27904,0.34,-0.32,19291,1,170,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.780,6468944.390,High Vegetation,High Vegetation,40.61,8.819  m,5,30910,-8.0,4,3,238572873.8025750,9472,9984,9728,20480,0.37,-0.34,19291,1,88,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691044.630,6468943.660,Ground,Ground,31.73,0  m,2,36175,-8.0,4,4,238572873.8025750,12544,13056,11776,20992,0.25,-0.23,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.410,6468944.160,Ground,Ground,31.81,0.058  m,2,38316,-8.0,3,3,238572873.8025778,12544,12800,13312,22528,0.28,-0.28,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691046.150,6468944.640,Unclassified,Unclassified,32.37,0.442  m,1,30277,-8.0,4,4,238572873.8025806,13824,14336,13568,27904,0.34,-0.32,19291,1,5,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691042.540,6468943.350,High Vegetation,High Vegetation,57.18,25.47  m,5,31282,-9.0,3,1,238572873.8157432,8960,9728,7936,18944,0.36,-0.32,19291,1,255,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691040.550,6468942.100,High Vegetation,High Vegetation,41.97,10.256  m,5,38032,-9.0,3,2,238572873.8157432,20224,19200,16896,35072,0.27,-0.29,19291,1,102,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691040.970,6468942.370,High Vegetation,High Vegetation,39.42,7.707  m,5,38425,-9.0,2,1,238572873.8157460,17664,16896,14592,32000,0.29,-0.31,19291,1,77,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691040.660,6468942.170,Ground,Ground,31.73,0.016  m,2,38250,-9.0,3,3,238572873.8157488,18944,17920,15616,33536,0.28,-0.30,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691041.660,6468942.820,High Vegetation,High Vegetation,39.45,7.738  m,5,42750,-9.0,3,2,238572873.8157488,15872,15616,14336,30720,0.32,-0.33,19291,1,77,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691041.980,6468943.020,High Vegetation,High Vegetation,41.84,10.13  m,5,33401,-9.0,3,1,238572873.8157488,14848,14592,13312,29440,0.33,-0.34,19291,1,101,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691041.380,6468942.640,Unclassified,Unclassified,31.75,0.037  m,1,40238,-8.0,3,3,238572873.8157516,20736,19968,17664,38400,0.30,-0.32,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691043.460,6468943.960,High Vegetation,High Vegetation,47.70,15.985  m,5,41680,-8.0,3,2,238572873.8157516,18432,20480,15104,45824,0.43,-0.38,19291,1,160,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691043.730,6468944.130,High Vegetation,High Vegetation,49.76,18.068  m,5,37158,-8.0,3,1,238572873.8157516,21760,25600,17152,51456,0.41,-0.34,19291,1,181,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691042.150,6468943.140,Unclassified,Unclassified,31.94,0.23  m,1,37617,-8.0,2,2,238572873.8157544,10496,10752,9472,22016,0.35,-0.34,19291,1,2,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691044.040,6468944.340,High Vegetation,High Vegetation,46.54,14.844  m,5,43296,-8.0,2,1,238572873.8157544,20224,23808,17920,49152,0.42,-0.35,19291,1,148,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691044.360,6468944.550,High Vegetation,High Vegetation,43.79,12.099  m,5,24837,-8.0,5,4,238572873.8157572,17408,20736,16128,44544,0.44,-0.36,19291,1,121,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691042.800,6468943.560,Ground,Ground,31.71,0  m,2,44716,-8.0,5,5,238572873.8157572,8192,9728,7168,27136,0.54,-0.47,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691044.690,6468944.760,High Vegetation,High Vegetation,46.30,14.614  m,5,38119,-8.0,5,3,238572873.8157572,10240,12288,8448,25856,0.43,-0.36,19291,1,145,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.560,6468945.300,High Vegetation,High Vegetation,53.04,21.296  m,5,30277,-8.0,5,1,238572873.8157572,12544,13312,15104,19200,0.21,-0.18,19291,1,211,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.120,6468945.020,High Vegetation,High Vegetation,49.63,17.936  m,5,26803,-8.0,5,2,238572873.8157572,9984,11008,10752,25600,0.44,-0.40,19291,1,178,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.230,6468945.110,High Vegetation,High Vegetation,44.61,12.904  m,5,40915,-8.0,4,3,238572873.8157600,9984,10752,12544,20224,0.34,-0.31,19291,1,127,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691043.570,6468944.060,Ground,Ground,31.70,0.0070000002  m,2,39714,-8.0,4,4,238572873.8157600,22016,26112,16896,51200,0.40,-0.32,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.380,6468945.220,High Vegetation,High Vegetation,40.27,8.546  m,5,30954,-8.0,4,3,238572873.8157627,9984,10752,12032,19712,0.33,-0.29,19291,1,84,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.490,6468945.280,High Vegetation,High Vegetation,41.11,9.374  m,5,29010,-8.0,4,2,238572873.8157627,12544,13312,15104,19200,0.21,-0.18,19291,1,92,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691044.270,6468944.520,Ground,Ground,31.69,-0.0020000001  m,2,47884,-8.0,4,4,238572873.8157627,17408,20736,16128,44544,0.44,-0.36,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691044.970,6468944.970,Ground,Ground,31.85,0.17  m,2,49107,-8.0,1,1,238572873.8157655,12288,13824,11264,28672,0.40,-0.35,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691045.780,6468945.490,Unclassified,Unclassified,32.09,0.32  m,1,45153,-8.0,1,1,238572873.8157683,10752,11776,12032,20224,0.31,-0.26,19291,1,2,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691041.410,6468943.650,High Vegetation,High Vegetation,50.49,18.78  m,5,24684,-9.0,3,2,238572873.8289307,19712,19456,18432,33792,0.26,-0.27,19291,1,188,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691041.950,6468943.980,High Vegetation,High Vegetation,54.64,22.93  m,5,28267,-9.0,3,1,238572873.8289307,11008,10752,10240,21504,0.32,-0.33,19291,1,229,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691043.030,6468944.690,High Vegetation,High Vegetation,51.79,20.114  m,5,26279,-9.0,2,1,238572873.8289362,13568,18688,11520,45056,0.54,-0.41,19291,1,201,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691040.420,6468943.030,Ground,Ground,31.76,0.05  m,2,50156,-9.0,2,2,238572873.8289362,20992,20224,18432,35072,0.25,-0.27,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691041.130,6468943.480,Ground,Ground,31.71,0  m,2,53804,-8.0,1,1,238572873.8289390,18176,17408,15616,31232,0.26,-0.28,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
